[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 5.0, 1.0, 63.0, 135.0, 0.11]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 5.0, 1.0, 80.0, 137.0, 0.12]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 5.0, 1.0, 100.0, 147.0, 0.12]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 5.0, 1.0, 125.0, 140.0, 0.14]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 6.0, 1.0, 40.0, 55.0, 0.08]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 6.0, 1.0, 50.0, 50.0, 0.09]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 6.0, 1.0, 63.0, 55.0, 0.12]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 6.0, 1.0, 80.0, 45.0, 0.14]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 6.0, 1.0, 100.0, 50.0, 0.2]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 6.0, 1.0, 125.0, 50.0, 0.19]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 10.0, 1.0, 40.0, 310.0, 0.12]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 10.0, 1.0, 50.0, 305.0, 0.11]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 10.0, 1.0, 63.0, 306.0, 0.13]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 10.0, 1.0, 80.0, 300.0, 0.14]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 10.0, 1.0, 100.0, 300.0, 0.14]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 10.0, 1.0, 125.0, 295.0, 0.16]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 7.0, 1.0, 40.0, 170.0, 0.08]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 7.0, 1.0, 50.0, 177.0, 0.07]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 7.0, 1.0, 63.0, 164.0, 0.08]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 7.0, 1.0, 80.0, 179.0, 0.1]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 7.0, 1.0, 100.0, 177.0, 0.12]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 7.0, 1.0, 125.0, 169.0, 0.14]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 8.0, 1.0, 40.0, 240.0, 0.1]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 8.0, 1.0, 50.0, 244.0, 0.11]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 8.0, 1.0, 63.0, 235.0, 0.13]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 8.0, 1.0, 80.0, 238.0, 0.13]
